Release Year,Title,Origin/Ethnicity,Director,Cast,Genre,Wiki Page,Plot,Plot_reduction
2007,No Smoking,Bollywood,,"John Abraham, Ayesha Takia, Paresh Rawal, Ranvir Shorey","drama, thriller",https://en.wikipedia.org/wiki/No_Smoking_(2007_film),"'K' (John Abraham) is a wealthy businessman in his 30s, and a heavy chain-smoker. He is confident, narcissistic and very arrogant in nature. After smoking cigarettes spiked with a potent form of marijuana, he ends up in hospital. His family and friends beg him to quit smoking, to no avail. K's friend Abbas (Ranvir Shorey) and his doctor (Kiku Sharda), offer to set up an appointment at a rehabilitation centre called 'Prayogshaala' ('The Laboratory'), which they claim will surely rid K of his habit. K finally relents after his wife Anjali (Ayesha Takia) leaves him, unable to take the strain K's smoking addiction places on their relationship.
K decides to check out Prayogshaala, and meets Shri Shri Prakash Guru Ghantal Baba Bengali Sealdahwale (Paresh Rawal). The centre operates behind the front of another business, 'Kalkatta Karpets'. K finds the building to be unconventional and confusing, similar to a Labyrinth. The method Prayogshaala uses to cure their patients of their addiction is based on fear and psychological manipulation. Each time a patient gives in to their vice, Baba makes sure that something shocking happens to them.
The first offense is almost killing a loved one, by keeping him/her in a chamber full of cigarette smoke the person has smoked in his entire life, for a duration of 5 minutes. The second offense is losing a finger. The third offense is the death of a loved one. The last offense is taking the soul of the person from his body, although this offense is described very loosely.
K initially refuses to sign the contract and pay the fee of ₹ 21,11,111 for his treatment but is forced to do so by Baba and his disciples. Baba then tells K that he is free to leave, but he must abide by the rules or he will suffer the consequences. K witnesses other members of the group as they try to quit smoking. Many end up losing fingers as they cannot resisit the urge to smoke. K tries to keep to the terms but fails twice and is punished. He is now very conscious about the third time.
After some time, K meets an old friend, who is now a Cuban cigar seller. At an event, K is forced to place a cigar in his mouth, in order to appease his friend. Seconds later, he receives a phone call from the police, who inform him that his wife is missing and possibly dead. He calls Baba and is told that for smoking, his wife will be killed, as per the rules. He protests that he did not actually smoke and Baba apologizes for the mistake, but says it is too late. K asks Baba to tell the police about this, but the line goes dead and the phone number is non-existent on dialling. K's protests are ignored and the police believe that he is delusional. Trying to prove his story, he seeks out a friend who had lost a finger at the rehabilitation centre, only to find that the man has all fingers intact. Mocking him, the police force K to smoke. Shortly afterwards, K gets a phone call that his brother committed suicide due to his smoking habit. K raves angrily at the police and is thrown in Jail.
K is eventually bailed out. Soon, he learns that Baba permits sins and vices to be done during a period known as 'Zero Minute'. He attends an event, where he sees Baba, but is unable to reach him. K decides to light a cigarette. Suddenly, K wakes up in a Russian army base, with a call from his wife. She asks him why he believes she is dead. K is confused, but escapes from the base by jumping into water and ends up in a ragged room, from which he sees himself staring out from a hospital room. He also sees his wife and Baba. He calls out but no one can hear him, and he is told that it is because his body no longer hears his inner soul. The final punishment is complete.
In a series of haphazard events, the twisted path of K's soul is shown, until it finally reaches his body once again. K wakes up in his home to find his wife sleeping near him. He also discovers that he is missing two fingers. Later, K is seen recommending the ""Prayogshala"" centre to a friend.",
2007,Red Swastik,Bollywood,,"Sherlyn Chopra, Deepshika",thriller,https://en.wikipedia.org/wiki/Red_Swastik,"Sarika (Deepshika) is a single mother who lives in Mumbai with her physically challenged daughter Anjali and works as an editor for a magazine. One day she gets a phone call from a female reader who is upset because her submission was not printed. The caller seems threatening so Sarika notifies her friend, D.C.P. Chaudhary, but he is unable to provide any assistance. Then late one night Sarika gets a visit from Chaudhary and Crime Branch Inspector Sunil Ranade, who inform her that a businessman had been brutally knifed to death with a blood-smeared swastika mark on his forehead. They inform her that they re-dialed the last number from the victim's phone number and found that it was her work number. They also informed her that they suspect that the killer is a woman who has killed another male in Delhi in a similar fashion and her modus operandi appears to be to kill married males who are unfaithful to their respective spouses. They provide her with a recording machine in case the killer calls again. The female does call again and attempts to befriend Sarika, but gets upset and evasive when questioned about her identity and whereabouts. Shortly thereafter the police find another dead male victim, but the killer never leaves any clues.",
2008,Race,Bollywood,,"Anil Kapoor, Saif Ali Khan, Akshay Khanna, Bipasha Basu, Sameera Reddy Katrina Kaif","crime, thriller ",https://en.wikipedia.org/wiki/Race_(2008_film),"A voice-over by RD (Anil Kapoor) introduces the four main characters: Ranvir Singh ""Ronny"" (Saif Ali Khan) who runs a successful business he inherited from his father. His younger brother Rajiv Singh (Akshaye Khanna) who mooches off of Ronny and is an alcoholic. Ronny is dating an upcoming model Sonia (Bipasha Basu), while his personal assistant Sophia (Katrina Kaif) appears to be secretly in love with him. Ronny is also involved in an intense competition with a rival horse-owner Kabir (Dalip Tahil). The film opens with a murder plot involving a car accident which Ronny narrowly survives. When Ronny loses money in a race because his jockey had been bribed by Kabir, Ronny plants a bomb in the jockey's car and kills him, showing Ronny to be a ruthless businessman. Later, Ronny also destroys Kabir when the latter offers him money to buy his business, which is in debt.
In a drunken stupor, Rajiv confesses to Ronny that he likes Sonia and that he would quit drinking if he could spend his life with a woman like her. Ronny immediately stops dating Sonia so that Rajiv can have her. Rajiv and Sonia begin dating and appear happy until, in a twist, Rajiv reveals he knows of Sonia's shady past and has a plan to use Sonia to his advantage. Rajiv reveals that his father had secured identical life-insurance policies for huge sums on each of the sons. He explains that he wants to kill Ronny in what would appear to be an accident and inherit $100 million in insurance payments and wants Sonia to play along. Sonia agrees to help in exchange for $20 million. They pretend to get married and Rajiv ignores Sonia in this fake-marriage while continuing to play an alcoholic. As per his instructions, Sonia seduces Ronny who confesses he loved her all along. Rajiv reveals the rest of his plan: to threaten to commit suicide in response to Sonia and Ronny's affair by leaping off a tall building, have Ronny appear on the terrace, and get Sonia to push Ronny off. However, it turns out Ronny was aware of the plan all along as Sonia had been keeping him updated, having always been in league with him. They then plan to apparently kill Rajiv, using his own plan against him.
Things go according to plan but Sonia double-crosses Ronny and pushes him off, saying she loved him, but the money was more important. Inspector RD appears at this point to investigate the death, accompanied by his idiotic assistant Mini (Sameera Reddy). Upon his arrival, he immediately suspects foul-play in the death. During his investigation, Ronny's assistant Sophia reveals that she was married to Ronny and produces a legitimate marriage certificate. Sonia is shocked that their plan has been thwarted as Sophia is now the heir to the insurance money. In another twist, Sophia was in on the plan all along and is Rajiv's secret collaborator. Rajiv plans to bump off Sonia after he and Sophia get the insurance money. However, RD figures out during his investigation that Sophia and Rajiv had faked her marriage with Ranvir and that he had been tricked into signing the marriage certificate. RD confronts Rajiv about this and agrees to remain silent about it in exchange for $25 million.
Rajiv hires the same hitman who had attempted to murder Ronny at the beginning to kill Sonia, revealing that he had been behind the first murder attempt, too. Sonia is lured into following Rajiv and Sophia to a parking lot where the hitman attacks her. Just as the hitman is about to kill her, Ronny reappears and rescues her, killing the hitman in the process.
Later, when Rajiv and Sophia plan to celebrate, Ronny appears and confronts them. He explains that he had overheard Rajiv discussing the failed murder attempt with the hitman and had been playing along the whole time so he could get the insurance money from his own fake-death along with the insurance money from killing Rajiv. Discovering that Rajiv's hatred towards him as a step brother was his main reason for doing this, he allows Rajiv one last chance to win by agreeing to a car race. Ranvir shows up to the race in a sports car, whilst Rajiv doesn't. When Rajiv protests, he switches cars with Ranvir. This turns out to be a trick as Rajiv had tampered with the brakes on his own car. Ronny, in turn, lies to Rajiv, claiming he had planted a bomb in his car, similar to the one that killed the jockey, and that it would be detonated if Rajiv ever slowed down below 100 mp/h. This causes Rajiv to crash into a petroleum tank, killing him and Sophia, who had been riding with him. Ronny narrowly escapes death himself. Ronny then says that there was no bomb in the car, and that Rajiv had ""killed himself"".
In the end, Ronny collects the insurance money from Rajiv and Sophia's death, along with the money from his own fake-death. Upon fleeing the city, he is stopped by Inspector RD, who had been in on the plan, too, and had helped Ronny fake his death and get the insurance money. Inspector RD takes his $25 million, only to find a bomb in the bag along with the money. The bomb does not detonate, and Ronny reveals that it was a mere precaution to see if RD would try to betray him and take all the money. Ranvir rewards RD for his relative honesty by allowing him to live, and the two drive off in opposite directions while RD hopes to never meet him again.",
2008,Anamika,Bollywood,,"Dino Morea, Minissha Lamba, Koena Mitra, Aarti Chabria, Gulshan Grover",thriller ,https://en.wikipedia.org/wiki/Anamika_(2008_film),"Vikram Aditya Singh Sisodiya (Dino Morea), a rich industrialist from Rajasthan, comes to Mumbai for a business meeting and requests the services of an escort who actually will be his secretary for the day. Jia Rao (Minissha Lamba), employed by the escort service, makes a hash of her job, which prompts Vikram to train her to be a good escort. Before the day ends, he proposes marriage and she accepts.
She moves into his palatial bungalow where she is introduced to the caretaker Malini (Koena Mitra) and the support staff who do nothing but refer to the dead Mrs Sisidoya (Anamika). Everything in the mansion has her stamp ""A"" and Jia is trapped, until she musters enough courage to say that she is Mrs Sisodiya. Both try to save their marriage by burying the ghost of the past and by a twist of fate, are led to the body of Anamika. After the dead body is revealed Vikram gets arrested as he is accused of murdering Anamika.Then it is revealed that Malini their caretaker was in love with Vikram and planned this. She led Vikram to believe that Anamika had an affair with her cousin Sanjay. Malini allured Sanjay and they both portrayed Anamika as a characterless woman. Vikram, enraged by Anamika's ""unfaithfulness"" has a furious row with her and she storms off in anger. Malini follows her in another jeep on the pretence of saving Anamika from the desert storm. She later calls Vikram saying that the jeep Anamika took was stuck in storm and that Anamika was missing. In reality, Malini attacked Anamika and she died due to blunt force trauma on the head. Malini attacks Jia and reveals what she made of Anamika and was about to do the same to her. As Vikram comes to know he goes to save Jia who was about to die in the fire by Malini. And Malini burns herself alive and Vikram and Jia happily live their life together",
2008,Jimmy,Bollywood,,"Mimoh Chakraborty, Rati Agnihotri, Vikas Anand","drama, action, crime, thriller, romance ",https://en.wikipedia.org/wiki/Jimmy_(2008_film),"In this film, a young woman's body in cold blood is recovered by the assistant commissioner of police (Rahul Dev). All the clues (including a purse) where the girl's body was found point to Jimmy (Mimoh Chakraborty) as the killer. To everyone's surprise, including his girlfriend and mother, he confesses to the crime of killing Rithu Bhatnagar to Rahul Dev in the police station. An automobile mechanic by profession and a dance heartthrob of everyone by night, Jimmy works as a DJ in the local dance club to pay off the debts left behind by his late father. Jimmy owns up to the murder and is sentenced to death. Why would a young man on the threshold of life commit such a heinous crime? What is the real motive behind it? Only Jimmy knows the truth, if he is not the murderer, then he knows who is. In a sudden twist of fate, Jimmy realizes in jail that he has been drawn into a vicious conspiracy. But it is too late... or is it? What follows is a spine-chilling suspense that unfolds in this fast-paced saga of crime, deceit and murder.",
2008,Woodstock Villa,Bollywood,,"Sikandar Kher, Neha Oberoi Arbaaz Khan, Shakti Kapoor, Gulshan Grover, Sachin Khedekar, Boman Irani, Anupama Verma",thriller ,https://en.wikipedia.org/wiki/Woodstock_Villa,"Zara Kampani (Neha Oberoi) meets Sameer (Sikandar Kher) in a pub and lands in his flat asking him to kidnap her so that she can test her husband, Jatin's (Arbaaz Khan) love. Samir can’t refuse because he is in desperate need of money. He hasn’t paid his rent for months and has to return a huge sum of money to a bhai (Gulshan Grover).
Zara takes Sameer to Woodstock Villa, the location of the kidnapping. Sameer orders Jatin to hand over 5 million to him. After returning, Sameer discovers Zara dead. An anonymous caller then threatens him that he has only 30 minutes to bury the body and clear up all the evidence. He disposes her body in a forest and returns.
To be on the safer side, he goes to Bangalore. Sameer sees Zara's video on television and heads back to find the truth. He finds Zara and convinces her to tell him the truth. Zara reveals that she and Jatin truly loved each other. Once in a fight, Jatin's real wife, Zara, accidentally died and as her and Zara's face was quite similar, she played the role of Zara. The kidnapping plan was hatched by Jatin and his girlfriend to get out of this murder and trap somebody else. Sameer calls Jatin to Woodstock Villa with the money and he pays his rent and loan.
He goes to the airport while Jatin gets caught by the police. Jatin tells the police that he is not the only one to commit the crime. Sameer gives the bag of money to Zara but there was no money inside that bag, he took the real bag of money. The ball was in Zara's court. If she would have boarded the plane, Sameer would have trusted her. She decided to cheat Sameer and got cheated herself. Sameer's flight takes off while Jatin's partner gets arrested.",
2008,Aamir,Bollywood,,Rajeev Khandelwal,"drama, thriller ",https://en.wikipedia.org/wiki/Aamir_(film),"The film begins with Dr. Aamir Ali (Rajeev Khandelwal) returning to Mumbai on vacation. Upon arrival at the airport, an unknown person hands him a cellphone. The caller asks him to follow instructions. Though initially reluctant, he sees a video in the phone and realises that his family has been kidnapped. Not sure what to do, he hesitantly agrees to follow the instructions when told that his family will be released if he does so.
The instructor asks Aamir Ali to think of Islam and wants him to do something for his religion rather than work and live in a foreign country. He is then made to go a hotel, where he is given an address. From there, he goes to a PCO and calls an anonymous number, which is in Pakistan. He is asked to stay in a lodge, where a lame man asks him to follow him. Aamir is then led to a house where he is given a red briefcase. Initially thinking the briefcase is a bomb, he opens it and finds that it is full of money. From the lodge, he is asked to catch a particular bus at a designated time.
He leaves to catch the bus, but on the way his briefcase gets stolen. Realizing that the only way to save his family is to get back the briefcase, he enlists the help of a prostitute whom he met at the lodge. After finding the place, he fights back and takes the briefcase. He then hurries to catch the bus. Once inside the bus, he is told to put the briefcase underneath his seat and leave. Aamir now realises that his briefcase has been switched. Instead of money, they have put a bomb inside it. He alights from the bus and begins to hallucinate. He boards the bus once again and takes the briefcase. He then clears an area saying he has a bomb in his hands. He holds on to the briefcase tightly and begins to think of his family. The bomb expolodes, killing Aamir.
The antagonist weeps upon hearing his plan of creating a terrorist has failed. The film ends with reporters reporting live from the spot, saying ""A terrorist was killed in a bomb attack. But why he decided to kill only himself is unknown.""",
2008,Sarkar Raj,Bollywood,,"Amitabh Bachchan, Abhishek Bachchan, Aishwarya Rai Bachchan, Supriya Pathak, Tanisha Mukherjee, Ravi Kale","action, crime, drama, thriller ",https://en.wikipedia.org/wiki/Sarkar_Raj,"The sequel is chronologically set two years after the original film. Anita Rajan (Aishwarya Rai Bachchan), is the CEO of Shepard Power Plant based in London, holds a meeting with Mike Rajan (Victor Banerjee), her chairman father, and Hassan Qazi (Govind Namdeo), as a seemingly shady business adviser and facilitator; regarding an ambitious proposal to set up a multimillion-dollar power plant in rural parts of the state of Maharashtra in India.
Qazi states that this project will be impossible due to possible political entanglements. When Anita asks him for a solution, Qazi states that enlisting the support of Subhash Nagre (Amitabh Bachchan) (commonly referred to by his title of Sarkar), who he describes as a criminal in the garb of a popular and influential political leader, might help their cause. Along with the Chief Minister of Maharashtra, Shinde (Shishir Sharma), they approach Sarkar with the idea of this project, who refutes the idea, due to the fact that the power plant will be built in various villages, affecting the livelihood of 40,000 people. However, when Shankar (Abhishek Bachchan) convinces him of the benefits of the project to the state, Sarkar agrees to the proposal. Shankar advises Anita to stay away from Qazi, as he is not trustworthy. Qazi joins hands with Kaanga (Sayaji Shinde), who wants to become the Chief Minister of Maharashtra but could not as Sarkar is the overlord for Shinde's political party. Shankar and Anita begin campaigning in Thackerwadi to gain support of local public for the project. During their chat Shankar mentions that his toughest decision of life was to kill his own elder brother Vishnu, Anita tells that her father never saw her as a daughter and was her boss.
Sanjay Somji (Rajesh Shringarpure), leader of farmer's association is shown to be protesting the Nagre's. Meanwhile Avanti, now Shankar's wife reveals to him that she is two months pregnant, Shankar also has growing friction in relationship with old family aid Chander (Ravi Kale). On the other hand, Shankar's wife Avanti's car is bombed within the premises of Sarkar's villa, and Avanti is killed, Sarkar who is shaken suffers a shock and is admitted to a hospital. Shankar replaces Bala (Sumit Nijhawan) as head over Chander (Ravi Kale), and asks him to quickly find out who was behind this brutal attack. Kantilal Vohra (Upendra Limaye) come to Sarkar requesting him to shift the project to Gujarat. As Sarkar refuses, Vohra, Kaanga, Qazi, are shown together hatching a plan. Chander calls up Shankar telling Qazi was behind the blast, Shankar shoots Qazi in his house. Mike comes to India and is seen to be meeting Vohra discussing about eliminating Shankar as, they both want only profit and Shankar aims for development for 40,000 villagers living in Thackerwadi also.
Vohra and Kaanga now hire a hit-man to kill Shankar for 5-Crore. While, Shankar and Anita are on a holiday, Anita cautions Shankar about an impending attack on them, a sniper shoots at Shankar six bullets, who later succumbs to his injuries in hospital. A furious Subash suspecting Vohra kidnaps him. Sarkar tells Anita that his men have killed-Kaanga, Chander, Vohra and her father who was in London as revenge. He also tells her that these people were just pawns and the mastermind behind all this was his own guru, Rao Sahab (Dilip Prabhawalkar) who wanted his grandson Somji to take over Shankar. His guru comes to home to pay tributes to Shankar, where Sarkar shows him his dead grandson. The film ends with Anita becoming Shankar's replacement.",
2008,Via Darjeeling,Bollywood,,"Kay Kay Menon, Sonali Kulkarni, Vinay Pathak, Sandhya Mridul, Rajat Kapoor","drama, mystery, thriller ",https://en.wikipedia.org/wiki/Via_Darjeeling,"Via Darjeeling is the story of a honeymooning couple Ankur (Kay Kay Menon) and Rimli (Sonali Kulkarni) who are very much in love. On the day of their departure from Darjeeling, Ankur disappears mysteriously leaving Rimli all alone frantically searching for him. Here enters the policeman Robin Dutt (Vinay Pathak) who tries to trace Ankur, but in vain. The story then moves onto a group of friends partying and having a good time, where Robin who is one of the guests narrates the story of Ankur and Rimli to his friends. How each one of them make their own interpretations as to what happened to Ankur makes the movie an interesting watch.",
2008,Chamku,Bollywood,,"Priyanka Chopra, Bobby Deol, Danny Denzongpa, Irrfan Khan, Ritesh Deshmukh, Rajpal Yadav","musical, romance, thriller ",https://en.wikipedia.org/wiki/Chamku,"The film tells the story of Chandrama Singh (Bobby Deol), who was raised by Baba (Danny Denzongpa), a Naxal leader based in the southern interiors of Bihar, after his family was brutally murdered. He later gets picked up under a covert Governmental program jointly conceived by RAW and Intelligence Bureau to carry out political assassinations. He falls in love with Shubhi (Priyanka Chopra), a kindergarten teacher, and decides to lead a reformed life but a chanced encounter entangles him in the world of crime once again.[1] [2]",
2008,A Wednesday!,Bollywood,,"Naseeruddin Shah, Anupam Kher, Jimmy Shergill","drama, thriller ",https://en.wikipedia.org/wiki/A_Wednesday!,"Mumbai police commissioner Prakash Rathod (Anupam Kher), resting after a jog, describes in a voice-over that he is going to retire the following day. He goes on to describe the most challenging case he faced in his career.
An unnamed man (Naseeruddin Shah) carries a travel bag, assumed to contain explosives, in the Chatrapati Shivaji Terminus railway station and proceeds to hide the bag in the restroom of a police station opposite to the Mumbai Police headquarters. He then arrives on the rooftop of a building under construction where he has set up his base of operations, equipped with several sim cards, mobile phones and other electronic gadgets. He calls Rathod and informs him that he has placed five bombs in locations throughout Mumbai and has programmed them to explode simultaneously within four hours unless the Commissioner gives in to his demands and releases four militants. In response, Rathod immediately alerts his team involved in intelligence research and surveillance, tapping all the available resources to trace the location of the caller. Meanwhile, the caller tips off television news reporter Naina Roy (Deepal Shaw), telling her to reach the police headquarters immediately as it is going to be ""the most important day of her life"". Rathod initially suspects the anonymous caller is bluffing, but his doubts are dispelled as the caller, to prove his seriousness and the police force's helplessness, reveals that a bomb has been planted in the Colaba Police Station right across the Police Headquarter. He further scares them by calling the cell phone attached to the bomb but does not detonate the bomb. Just then Roy reaches the scene on the caller's instructions and reports about the situation.
As Rathod and his team desperately try to locate the caller, the four militants demanded by the caller are rounded up by police officers Arif (Jimmy Sheirgill) and Jai (Aamir Bashir). In the meanwhile, police depute a young hacker named Anuj to track the location of the caller. The caller then asks the two police officers to leave the four militants near a bench on an Juhu Aviation Base runway, but Arif leaves only three militants behind and takes one of them captive as he suspects that the caller would not reveal the locations of the bombs even after the militants are released.
A phone placed under the bench rings once Arif and Jai are several feet away and an explosion occurs in which the three terrorists perish. Arif relays this information to Rathod, and the anonymous caller reveals he does not belong to any terrorist organization, and his plan was not to free the terrorists but to kill them. The caller sought to avenge all the terrorist attacks they had helped carry out in Mumbai and other major cities of India, specifically the 2006 Mumbai train bombings. His final demand is that the officers kill the fourth militant themselves or he would set off all five bombs in Mumbai. In response, Rathod orders indirectly to Arif and Jai to kill the fourth militant.
After the death of the fourth militant is confirmed on the news, the caller calls Rathod for a final time to reveal that he had not planted any other bombs in the city. At this point, Rathod declares he already knew there were no more bombs, hence his decision to kill the last terrorist was not taken in fear but in confidence. Rathod reaches the caller's location with the help of the young hacker, just as the caller is leaving the place, having destroyed all his gadgets and equipment. The two meet briefly when Rathod, identifying the anonymous caller on the basis of a face sketch, offers the man a ride home and introduces himself.
In a voiceover, Rathod says the man told him his real name but he does not wish to reveal it since doing so would give away the man's religion. Rathod admits that he knew the caller was disturbed because of the insecure environment and the incompetence of the governing authorities, but he never imagined a common man would go to such lengths to achieve this end. He also notes that the facts of this incident cannot be found in any written record but only in the memories of those who actually witnessed it, and further acknowledges that although the incident has ambiguous moral significance, he personally feels that whatever happened, happened for the best.",
2008,1920,Bollywood,,"Rajneesh Duggal, Adah Sharma","horror, mystery, romance, thriller ",https://en.wikipedia.org/wiki/1920_(film),"In the year 1920 at Palampur, India, an architect arrives at a large manor house. The manager of the mansion, MK, discusses how its owner wishes to have it torn down with a hotel constructed in its place. Later that night, the architect is killed by a mysterious force. It turns out the first architect who had come before him was also killed in a similar manner some time ago.
Now the third architect who is brought in, Arjun Singh, is a religious, true devotee of lord Hanumaan and devoted to his family; but he is also in love with Lisa. This meets strong disapproval from his family because Lisa (born of a British father and an Indian mother) is of mixed faith. Arjun decides to marry Lisa anyway. As he travels to Mumbai, his father and his brothers intercept his car, beat him up, and try to burn Lisa alive. Arjun fights back and decides to disavow his faith and his family for Lisa. He ultimately becomes an atheist.
The project of the manor house is handed to Arjun's firm, and Arjun and Lisa arrive at the house soon after. Arjun is unaware of the strange things happening, such as objects moving by themselves, but Lisa senses a malevolent presence. She questions Balwant, the caretaker, but he feigns ignorance. Balwant privately pleads with MK to relieve Arjun and Lisa of the project for it will claim their lives just as it killed the others before them. The mansion does not wish to be destroyed, and that is why it reacts to anyone who wants to tear it down, including MK. Balwant himself is unharmed because he is only acting on orders and does not carry an intent to destroy the house. MK is aware of the evil presence but silences Balwant with a bribe.
Arjun leaves for Delhi on a business trip, leaving Lisa alone in the house. She experiences stronger supernatural events, and confides in a local church priest, Father Thomas. The priest arrives at the mansion and immediately senses a strong evil presence. Later that evening, in his church rooms, he wakes up to find a Baphomet drawn in blood on a wall. He consults with the head priest and they quickly conclude that an evil spirit resides in the mansion and is specifically targeting Lisa. The priest returns to issue a stern warning for Lisa. Lisa is away, and Balwant takes the message, but does not mention it to Lisa.
Arjun returns as Lisa becomes ill, refuses food and water and takes to bed. Arjun spots her eating a dead animal that night, but is unable to make sense of it. The priest attempts to place a cross on Lisa, who turns violent and attacks the priest. Arjun engages a doctor but it turns out to be fruitless as Lisa's evil outbursts and telekinetic attacks simply overwhelm the hospital staff. Now convinced of a supernatural presence, Arjun storms into MK's office and demands the truth. MK reveals the name of the previous owner of the mansion, Radhama, and Arjun visits her in Nawanagar.
Radhama reveals that it started in 1857, during the Revolt of 1857, when she was a servant at the mansion. The owner had gone to fight the British and she was left alone in the large mansion with her mother and the owner's daughter, Gayatri. A wounded mutineer, Mohan Kant, sought cover at the mansion but turned out to be a spy for the British forces. He killed Radhama's mother which was later discovered by her. Gayatri sent Radhama with a letter to where her father was. Gayatri, seduced Mohan Kant to buy time until her father who was also a freedom fighter arrived. Her father and his men hanged him. He died looking Gayatri in the eye and vowing revenge. His soul has remained in the mansion ever since. Gayatri died on 18 November 1896, and Lisa was born the same day.
At the mansion, the soul of the treasonous soldier has now completely possessed Lisa's body. The priest decides to perform an exorcism. The ritual begins well, but the evil soul is too powerful for the inexperienced priest, and the priest and Balwant are both killed. The evil spirit impels Lisa to slit her wrists. so as to die, and eject her soul from her body so he can carry her soul with him to hell. Unable to physically restrain Lisa, Arjun is forced to reexamine his lost faith. Lisa, empowered by the evil soul, beats Arjun badly and emotionally tortures him. Soon Arjun feels that only God can save Lisa.
Arjun limps toward Lisa, embraces her with all his might and begins reciting the Hanuman Chalisa, torturing the evil spirit. He tries to run but Arjun holds Lisa's body tightly. After some time, the spirit is in pain from the words and is finally expelled from Lisa's body and destroyed. Finally, Arjun and Lisa embrace each other happily and Gayatri's portrait is removed and sent away from the mansion. Arjun is showed saying that the three, Arjun, Gayatri and Lisa, have completed their task which god gave them.",
2008,Kidnap,Bollywood,,"Sanjay Dutt, Imran Khan, Minissha Lamba, Vidya Malvade, Rahul Dev","crime, thriller ",https://en.wikipedia.org/wiki/Kidnap_(2008_film),"Sonia (Minissha Lamba) lives with her mother, Mallika (Vidya Malvade) and grandmother (Reema Lagoo); her parents had divorced when she was ten. A fortnight before her eighteenth birthday, she picks an argument with her mother about her coming home late after the Christmas Party. Her mother tells her to stay within limits and arrive home in time. She is reluctant to abide by the rule and after much negotiation demands that she would listen to everything if she gets to meet her father. Then she leaves home and goes swimming in the sea to vent out. Far into the sea, she vanishes underwater.
She wakes up in the evening in a cottage which has no exit. At first she doesn't believe that she has been kidnapped and thinks that her friends are playing a prank on her. The abductor Kabir (Imran Khan) tells her how she came there. When she went swimming in the open sea, he pulled her below the water surface and knocked her unconscious using a bottled chloroform.
Meanwhile, everyone is worried at her home. Next morning, her mother receives a call from Kabir wherein he says that he is interested in speaking to Sonia's father, Vikrant Raina (Sanjay Dutt), a New York-based Indian business tycoon, with whom he has an old score to settle.
Vikrant Raina is introduced as a cruel and heartless but a very wealthy man, worth USD 51.7 billion. He is in India because he believes someone has emptied a large share of his money. Mallika meets him and tells him that Sonia has been kidnapped and that the kidnapper wants to speak only to him.
Its around 3 p.m. when the kidnapper calls again. Vikrant and Sonia speak to each other for the first time in eight years. Kabir tells Vikrant that the money is safe in his account. Vikrant wants to know the reason behind the kidnapping. Kabir tells him that he has to do a few things as ransom to release his daughter. The very first of them is saying ""Sorry"" to Sister Margaret whom he would find on a train from Panvel at 4 pm. Vikrant says its crazy to reach there in half an hour. But Kabir tells him that she has a clue of how they can meet. Vikrant is determined to reach the place by 4 p.m. and he has to overcome unwarranted circumstances. Sister Margaret hands over a piece of paper which has a poem written on it. Vikrant knows there is something in it so he involves a detective Irfan (Rahul Dev) who has solved many corporate kidnapping cases successfully in the past.
But Kabir is interested in playing a dangerous game with Vikrant. He is asked to perform daring tasks (like robbery from a business rival's house) which would reward him with a clue to identify the kidnapper and the motive of kidnapping. At the same time Kabir starts to lose control emotionally with Sonia but stays away from her.
On the other hand, it is hard to believe for Sonia that she has been kidnapped. Initially Kabir is good with her but when she tries to stab Kabir by pretending to flirt with him and stabs his leg. He becomes furious and tries to molest her but he remembers that this is not his aim and leaves her but he ties her up.
Once Sonia realises that Kabir is probably frustrated but not a bad human being she gets a little comfortable with him. She subsequently realises that she is being kept in a bungalow which was once owned by her father. On inquiring further Kabir reveals that several years earlier Vikrant had falsely accused Kabir of kidnapping Sonia. Consequently, Kabir spent his formative years in jail where he underwent undue mental and physical torture. Kabir was simply out to get even with Sonia's father (Vikrant) by kidnapping her for real.
Meanwhile, based on the clues he already has, Vikrant figures out that Kabir is his daughter's kidnapper. Meanwhile unable to reach Vikrant over the phone Kabir decides to pay him a visit. As planned, Vikrant and Irfan intercept the kidnapper and a chase ensues. Eventually, Kabir leads Vikrant to Sonia. After meeting his daughter briefly, Vikrant is told to dismiss Irfan from the case and he hands Vikrant the task to free a prisoner from jail. Vikrant follows the command but during the assignment, Irfan intervenes and shoots Kabir.
An injured Kabir is nursed by Sonia when he reaches the bungalow. Despite having an opportunity, she does not escape, due to her experiencing Stockholm syndrome. Based on the clue Vikrant receives after freeing the prisoner from jail, he figures out the location of his captive daughter. On reaching his old bungalow he does not find his daughter or the kidnapper but instead discovers the next clue that requires Vikrant to murder someone at a New Year's Eve party. After much deliberation Vikrant commits the murder and realises that he murdered the kidnapper, Kabir. While Vikrant is guilty and pensive at the turn of events, Kabir emerges alive. Kabir makes him realise that Vikrant is a criminal himself even though he committed the crimes to rescue his daughter. Kabir then asks Vikrant to reflect on the past and decide for himself if Kabir was a criminal who deserved the jail time or a teenager who was unduly penalised for an innocent mistake. After, Vikrant apologises to Kabir, Kabir disappears and his jacket leads Vikrant to the final clue which leads him to his daughter.
In the final scene, the Raina family is reunited and enjoying at a gathering. At the gathering, Kabir pays a surprise visit to Sonia and apologises for the trouble he put her through. Both Kabir and Sonia wish each other good luck and bid each other good-bye.",
